Nest_ID,Egg_num,Length,Width
10barrpesa021,3,36.4,26.5
10barrpesa021,4,36.6,27.1
10barrpesa127,1,35.4,26.2
10barrpesa127,2,36.3,25.4
10barrpesa219,1,37.5,26.5
10barrpesa219,2,36.5,26.4
10barrpesa219,3,37.2,26.5
10barrpesa219,4,37.5,26.2
10barrpesa223,1,36.1,26.1
10barrpesa223,2,35.5,25.5
10barrpesa223,3,36.6,26.1
10barrpesa227,1,36.8,27.5
10barrpesa227,2,35.6,28.0
10barrpesa227,3,35.8,27.3
10barrpesa227,4,35.4,27.1
10barrpesa228,1,34.7,27.3
10barrpesa228,2,36.0,27.7
10barrpesa228,3,36.7,27.6
10barrpesa228,4,36.1,28.3
10barrpesa232,1,38.8,27.3
10barrpesa232,2,36.8,26.8
10barrpesa232,3,37.9,26.6
10barrpesa232,4,37.7,26.9
10barrpesa237,1,34.7,26.0
10barrpesa237,2,37.4,26.3
10barrpesa237,3,37.4,26.0
10barrpesa237,4,37.0,26.0
10barrpesa251,1,37.5,26.0
10barrpesa251,2,37.8,25.7
10barrpesa251,3,37.3,25.9
10barrpesa251,4,37.5,25.8
10barrpesa320,1,38.9,27.2
10barrpesa320,2,38.4,25.7
10barrpesa320,3,39.6,26.9
10barrpesa320,4,39.4,26.9
10barrpesa322,1,34.9,26.5
10barrpesa322,2,35.8,26.0
10barrpesa322,3,36.9,26.4
10barrpesa322,4,35.8,26.3
10barrpesa333,1,35.6,26.4
10barrpesa333,2,37.0,25.8
10barrpesa333,3,34.5,25.9
10barrpesa333,4,35.7,26.2
10barrpesa337,1,36.7,26.3
10barrpesa337,2,37.4,26.5
10barrpesa337,3,35.9,26.8
10barrpesa337,4,37.0,26.7
10barrpesa343,1,35.9,26.6
10barrpesa343,2,37.8,26.0
10barrpesa343,3,36.1,26.2
10barrpesa343,4,37.3,26.1
10barrpesa346,1,38.0,24.5
10barrpesa346,2,34.7,25.0
10barrpesa346,3,36.5,25.4
10barrpesa346,4,35.2,24.8
10barrpesa348,1,36.3,26.6
10barrpesa348,2,36.4,26.5
10barrpesa348,3,36.5,26.9
10barrpesa348,4,35.5,26.7
10barrpesa349,1,37.9,26.0
10barrpesa349,2,37.3,26.6
10barrpesa349,3,37.9,26.5
10barrpesa349,4,38.1,26.8
10barrpesa364,1,36.1,26.4
10barrpesa364,2,37.5,26.5
10barrpesa364,3,37.6,25.8
10barrpesa364,4,37.7,26.4
10barrpesa365,1,37.6,25.8
10barrpesa365,2,38.1,26.3
10barrpesa365,3,37.0,25.9
10barrpesa365,4,39.1,25.7
10barrpesa371,1,36.8,26.6
10barrpesa371,2,36.9,26.2
10barrpesa371,3,36.4,26.8
10barrpesa371,4,36.6,25.6
10barrpesa414,1,36.2,27.0
10barrpesa414,2,38.1,26.9
10barrpesa414,3,38.2,26.8
10barrpesa414,4,36.6,26.5
10barrpesa415,1,38.0,25.9
10barrpesa415,2,35.8,26.2
10barrpesa415,3,35.9,26.1
10barrpesa415,4,35.7,26.8
10barrpesa421,1,37.3,26.9
10barrpesa421,2,37.1,27.1
10barrpesa421,3,36.5,27.1
10barrpesa421,4,36.2,27.1
10barrpesa422,1,37.8,26.8
10barrpesa422,2,37.7,26.9
10barrpesa422,3,37.3,26.9
10barrpesa422,4,37.6,26.9
10barrpesa429,1,34.7,26.0
10barrpesa429,2,36.9,26.5
10barrpesa429,3,35.2,26.8
10barrpesa430,1,37.1,25.5
10barrpesa430,2,37.6,26.0
10barrpesa430,3,36.2,26.0
10barrpesa430,4,38.1,25.7
10barrpesa439,1,38.9,26.9
10barrpesa439,2,39.9,27.2
10barrpesa439,3,40.5,26.0
10barrpesa439,4,37.5,25.5
10barrpesa444,1,35.6,26.4
10barrpesa444,2,34.9,26.5
10barrpesa444,3,33.7,26.2
10barrpesa444,4,33.3,26.8
10barrpesa445,1,37.6,26.0
10barrpesa445,2,37.3,26.7
10barrpesa445,3,37.0,26.1
10barrpesa445,4,37.3,26.6
10barrpesa512,1,38.5,25.5
10barrpesa512,2,38.4,25.7
10barrpesa512,3,38.2,25.5
10barrpesa512,4,37.7,26.2
10barrpesa522,1,37.6,26.4
10barrpesa522,2,37.2,26.1
10barrpesa522,3,38.2,26.3
10barrpesa522,4,37.8,26.5
10barrpesa528,1,39.6,25.9
10barrpesa528,2,38.3,26.0
10barrpesa528,3,37.1,26.5
10barrpesa528,4,37.4,26.4
10barrpesa529,1,36.2,27.1
10barrpesa529,2,37.2,26.3
10barrpesa529,3,36.9,26.5
10barrpesa529,4,36.6,26.8
10barrpesa619,1,36.2,25.9
10barrpesa619,2,37.6,26.7
10barrpesa619,3,37.9,26.7
10barrpesa619,4,39.5,26.5
10barrpesa625,1,38.9,26.4
10barrpesa625,2,37.5,26.2
10barrpesa625,3,37.9,26.3
10barrpesa625,4,37.4,27.0
10barrpesa643,1,40.1,26.9
10barrpesa643,2,38.6,27.2
10barrpesa643,3,39.1,26.9
10barrpesa644,1,38.5,26.7
10barrpesa644,2,37.9,26.7
10barrpesa644,3,37.9,25.6
10barrpesa644,4,39.5,25.6
10barrpesa647,1,38.5,24.9
10barrpesa647,2,36.7,26.2
10barrpesa647,3,35.9,25.6
10barrpesa647,4,36.4,25.6
10barrreph002,1,31.5,22.0
10barrreph002,2,31.4,22.2
10barrreph002,3,32.1,21.9
10barrreph002,4,31.4,22.1
10barrreph003,1,31.1,22.5
10barrreph003,2,31.9,22.8
10barrreph003,3,32.0,22.7
10barrreph003,4,31.2,22.5
10barrreph009,1,32.7,22.7
10barrreph009,2,32.4,22.7
10barrreph009,3,32.1,22.7
10barrreph009,4,31.7,22.7
10barrreph013,1,33.5,22.0
10barrreph013,2,32.2,22.6
10barrreph013,3,31.5,22.6
10barrreph013,4,31.7,22.6
10barrreph014,1,32.9,22.9
10barrreph014,2,31.4,23.2
10barrreph014,3,32.8,23.1
10barrreph014,4,32.5,22.8
10barrreph017,1,30.6,22.4
10barrreph017,2,32.0,22.3
10barrreph017,3,31.3,22.0
10barrreph017,4,31.5,22.0
10barrreph019,1,31.3,22.9
10barrreph019,2,31.7,23.2
10barrreph019,3,31.5,22.9
10barrreph019,4,31.2,23.0
10barrreph052,1,32.6,23.8
10barrreph052,2,34.8,24.7
10barrreph052,3,34.3,24.1
10barrreph052,4,33.1,24.8
10barrreph053,1,31.5,23.8
10barrreph053,2,32.1,23.1
10barrreph053,3,32.8,23.7
10barrreph053,4,31.5,23.7
10barrreph123,1,31.4,22.0
10barrreph123,2,32.0,21.9
10barrreph123,3,31.9,22.4
10barrreph123,4,32.9,21.8
10barrreph129,1,30.8,22.2
10barrreph129,2,27.8,22.2
10barrreph129,3,29.4,21.8
10barrreph130,1,31.9,22.2
10barrreph130,2,31.2,22.3
10barrreph130,3,31.2,22.4
10barrreph130,4,32.3,22.8
10barrreph151,1,31.5,22.4
10barrreph151,2,32.5,23.2
10barrreph151,3,31.9,22.7
10barrreph151,4,32.1,22.8
10barrreph201,1,30.9,22.0
10barrreph201,2,32.0,22.2
10barrreph201,3,32.6,22.3
10barrreph201,4,31.9,22.0
10barrreph203,1,31.6,22.3
10barrreph203,2,32.0,22.1
10barrreph203,3,31.5,23.2
10barrreph203,4,32.2,23.0
10barrreph205,1,33.2,23.1
10barrreph205,2,32.9,23.2
10barrreph205,3,33.3,22.7
10barrreph205,4,33.0,22.5
10barrreph208,1,29.9,22.1
10barrreph208,2,31.1,21.9
10barrreph208,3,30.5,21.6
10barrreph208,4,29.6,22.2
10barrreph214,1,32.7,22.6
10barrreph214,2,31.6,22.8
10barrreph215,1,32.0,23.0
10barrreph215,2,33.3,23.6
10barrreph215,3,33.7,23.0
10barrreph215,4,34.6,22.6
10barrreph216,1,31.5,22.5
10barrreph216,2,32.0,22.2
10barrreph216,3,31.4,22.5
10barrreph216,4,32.0,22.4
10barrreph217,1,34.0,22.7
10barrreph217,2,32.9,22.3
10barrreph217,3,32.9,22.7
10barrreph217,4,33.8,22.4
10barrreph231,1,30.6,22.4
10barrreph231,2,31.3,22.5
10barrreph231,3,31.0,22.7
10barrreph231,4,30.8,22.8
10barrreph238a,1,31.2,23.0
10barrreph238a,2,31.0,22.7
10barrreph238a,3,31.7,22.7
10barrreph238a,4,31.3,22.7
10barrreph238b,1,31.5,21.4
10barrreph238b,2,31.5,21.4
10barrreph238b,3,31.4,21.8
10barrreph238b,4,31.1,21.4
10barrreph239,1,32.7,23.1
10barrreph239,2,32.7,23.2
10barrreph239,3,33.0,23.0
10barrreph239,4,34.3,22.7
10barrreph255,1,32.2,22.1
10barrreph255,2,31.9,22.1
10barrreph255,3,30.3,22.2
10barrreph255,4,31.5,22.4
10barrreph316,1,31.6,21.6
10barrreph316,2,32.7,21.3
10barrreph316,3,31.9,21.7
10barrreph316,4,32.1,21.6
10barrreph317,1,31.7,22.3
10barrreph317,2,32.0,22.2
10barrreph317,3,29.9,21.7
10barrreph317,4,31.1,22.4
10barrreph327,1,32.3,21.3
10barrreph327,2,32.2,21.4
10barrreph327,3,33.2,21.2
10barrreph327,4,31.8,21.5
10barrreph330,1,31.4,21.2
10barrreph330,2,31.0,21.0
10barrreph330,3,32.2,20.9
10barrreph330,4,32.0,20.8
10barrreph331,1,31.4,22.5
10barrreph331,2,30.6,22.8
10barrreph335,1,30.9,22.2
10barrreph335,2,31.3,21.9
10barrreph335,3,31.0,22.0
10barrreph335,4,31.6,22.2
10barrreph336,1,30.7,22.4
10barrreph336,2,30.5,21.9
10barrreph336,3,29.9,22.3
10barrreph336,4,30.3,22.2
10barrreph339,1,34.4,22.4
10barrreph339,2,33.5,22.7
10barrreph339,3,33.4,22.7
10barrreph339,4,34.3,23.1
10barrreph340,1,31.4,22.9
10barrreph340,2,31.2,22.8
10barrreph340,3,31.3,23.0
10barrreph340,4,31.3,22.9
10barrreph342,1,33.3,22.1
10barrreph342,2,32.8,22.9
10barrreph342,3,31.6,22.4
10barrreph342,4,32.1,22.8
10barrreph345,1,32.9,22.8
10barrreph345,2,32.1,22.6
10barrreph345,3,33.2,22.8
10barrreph345,4,33.2,22.5
10barrreph350,1,33.1,22.5
10barrreph350,2,34.1,22.2
10barrreph350,3,33.5,22.2
10barrreph350,4,33.8,22.1
10barrreph351,1,33.5,22.6
10barrreph351,2,32.0,22.3
10barrreph351,3,31.7,22.6
10barrreph351,4,32.2,22.7
10barrreph352,1,31.2,22.2
10barrreph352,2,29.2,22.1
10barrreph352,3,32.3,22.3
10barrreph353,1,32.1,23.3
10barrreph353,2,31.5,23.1
10barrreph353,3,31.8,22.8
10barrreph353,4,32.3,22.9
10barrreph355,1,30.6,23.6
10barrreph355,2,32.6,22.9
10barrreph355,3,31.5,23.0
10barrreph355,4,31.2,23.7
10barrreph357,1,30.9,22.5
10barrreph357,2,31.6,22.5
10barrreph357,3,31.6,22.0
10barrreph357,4,31.3,22.2
10barrreph358,1,29.6,21.4
10barrreph358,2,30.3,21.8
10barrreph358,3,30.5,21.2
10barrreph359,1,32.0,22.6
10barrreph359,2,33.2,23.4
10barrreph359,3,33.1,22.8
10barrreph359,4,33.4,23.0
10barrreph362,1,29.9,22.4
10barrreph362,2,30.6,22.2
10barrreph362,3,31.1,22.4
10barrreph362,4,30.8,22.1
10barrreph363,1,31.5,22.6
10barrreph363,2,32.3,22.2
10barrreph363,3,32.6,21.7
10barrreph366,1,31.6,22.9
10barrreph366,2,31.3,23.0
10barrreph366,3,32.4,22.6
10barrreph366,4,32.2,22.4
10barrreph367,1,31.7,22.3
10barrreph367,2,32.8,22.5
10barrreph367,3,31.6,22.1
10barrreph367,4,31.0,21.8
10barrreph411,1,33.3,21.3
10barrreph411,2,32.9,21.4
10barrreph411,3,34.5,21.8
10barrreph416,1,31.5,22.2
10barrreph416,2,31.2,22.1
10barrreph416,3,32.3,22.2
10barrreph416,4,31.7,22.1
10barrreph423,1,32.9,22.5
10barrreph423,2,33.0,21.6
10barrreph423,3,33.4,22.3
10barrreph423,4,32.9,22.2
10barrreph424,1,31.5,22.4
10barrreph424,2,31.2,22.8
10barrreph424,3,31.0,22.7
10barrreph424,4,32.1,22.4
10barrreph427,1,31.9,22.2
10barrreph427,2,31.7,22.7
10barrreph427,3,32.9,22.3
10barrreph427,4,32.0,22.6
10barrreph428,1,34.1,22.3
10barrreph428,2,34.0,22.5
10barrreph428,3,33.6,22.4
10barrreph428,4,33.0,22.1
10barrreph431,1,32.2,22.4
10barrreph431,2,32.4,22.8
10barrreph431,3,32.4,22.6
10barrreph431,4,32.9,22.6
10barrreph441,1,31.4,23.2
10barrreph441,2,31.7,23.5
10barrreph441,3,31.9,23.3
10barrreph441,4,31.4,23.3
10barrreph519,1,34.5,23.1
10barrreph519,2,33.2,23.9
10barrreph519,3,33.4,23.9
10barrreph519,4,32.4,23.8
10barrreph520,1,31.0,24.0
10barrreph520,2,31.7,23.8
10barrreph520,3,33.0,23.4
10barrreph520,4,32.2,23.7
10barrreph524,1,32.1,22.7
10barrreph524,2,32.6,22.9
10barrreph524,3,32.1,22.6
10barrreph525,1,30.1,22.8
10barrreph525,2,31.2,22.5
10barrreph525,3,29.9,22.7
10barrreph525,4,30.3,22.4
10barrreph526,1,31.5,22.1
10barrreph526,2,32.1,21.8
10barrreph526,3,32.9,22.1
10barrreph526,4,32.6,22.2
10barrreph628,1,31.5,23.4
10barrreph628,2,32.0,23.3
10barrreph628,3,31.6,23.2
10barrreph629,1,32.5,22.9
10barrreph629,2,33.5,22.8
10barrreph629,3,32.1,22.9
10barrreph629,4,32.8,23.0
10barrreph631,1,30.5,21.8
10barrreph631,2,32.4,22.4
10barrreph631,3,31.5,22.7
10barrreph631,4,32.5,22.9
10barrreph632,1,31.5,21.9
10barrreph632,2,31.0,21.6
10barrreph632,3,30.3,21.8
10barrreph632,4,31.5,21.9
10barrreph634,1,32.1,22.6
10barrreph634,2,33.2,21.6
10barrreph634,3,31.7,21.6
10barrreph634,4,32.5,22.0
10barrreph635,1,32.9,22.2
10barrreph635,2,31.5,22.3
10barrreph635,3,31.5,21.9
10barrreph635,4,31.9,22.2
10barrreph636,1,32.2,23.8
10barrreph636,2,33.5,23.9
10barrreph636,3,34.5,23.2
10barrreph636,4,33.3,23.8
10barrreph637,1,33.9,21.7
10barrreph637,2,34.4,21.9
10barrreph645,1,32.7,21.2
10barrreph645,2,32.4,22.6
10barrreph645,3,32.4,22.2
10barrreph645,4,32.6,22.5
10barrreph646,1,32.6,22.6
10barrreph646,2,32.5,22.5
10barrreph646,3,31.8,23.0
10barrreph646,4,31.6,23.2
10barrrnph211,1,28.9,20.5
10barrrnph211,2,28.9,20.9
10barrrnph211,3,28.8,20.5
10barrrnph211,4,29.8,20.9
10barrrnph233,1,30.3,21.4
10barrrnph233,2,29.6,21.1
10barrrnph233,3,29.5,21.5
10barrrnph252,1,28.9,21.7
10barrrnph252,2,27.5,20.3
10barrrnph252,3,27.8,21.5
10barrrnph425,1,31.2,21.3
10barrrnph425,2,31.3,21.1
10barrrnph425,3,30.7,21.3
10barrrnph425,4,31.1,21.2
10barrrnph436,1,30.4,20.9
10barrrnph436,2,30.0,20.4
10barrrnph436,3,29.9,20.7
10barrrnph436,4,30.1,20.5
10barrrnph623,1,29.6,21.3
10barrrnph623,2,29.1,21.0
10barrrnph623,3,29.1,21.0
10barrrnph640,1,28.8,20.9
10barrrnph640,2,28.6,20.7
10barrrnph640,3,28.5,20.9
10barrrnph640,4,29.5,20.7
10barrsesa004,1,30.2,21.7
10barrsesa004,2,30.0,21.5
10barrsesa004,3,30.8,21.1
10barrsesa004,4,30.8,21.6
10barrsesa005,1,30.2,21.4
10barrsesa005,2,30.5,21.4
10barrsesa005,3,29.8,21.4
10barrsesa005,4,30.3,21.4
10barrsesa006,1,29.2,21.4
10barrsesa006,2,29.7,21.7
10barrsesa006,3,29.5,21.7
10barrsesa006,4,29.4,22.0
10barrsesa007,1,33.3,21.4
10barrsesa007,2,32.2,21.4
10barrsesa007,3,31.5,21.4
10barrsesa007,4,31.6,21.7
10barrsesa008,1,29.6,20.4
10barrsesa008,2,29.5,20.6
10barrsesa008,3,30.8,20.3
10barrsesa008,4,29.4,20.3
10barrsesa051,1,30.7,21.9
10barrsesa051,2,31.9,21.0
10barrsesa051,3,31.0,22.9
10barrsesa051,4,32.9,23.3
10barrsesa126,1,29.3,21.8
10barrsesa126,2,29.1,21.7
10barrsesa126,3,30.3,21.7
10barrsesa126,4,29.3,21.8
10barrsesa200,1,28.1,17.9
10barrsesa200,2,26.4,17.5
10barrsesa200,3,27.0,18.0
10barrsesa200,4,26.3,17.8
10barrsesa202,1,27.2,19.6
10barrsesa202,2,27.4,19.7
10barrsesa202,3,26.1,19.9
10barrsesa202,4,27.2,19.1
10barrsesa204,1,29.8,21.5
10barrsesa204,2,30.9,21.8
10barrsesa204,3,30.5,21.3
10barrsesa204,4,31.3,21.6
10barrsesa209,1,29.4,21.5
10barrsesa209,2,28.9,21.9
10barrsesa209,3,28.5,21.7
10barrsesa209,4,29.5,20.9
10barrsesa218,1,30.2,22.2
10barrsesa218,2,31.4,21.8
10barrsesa218,3,31.8,21.8
10barrsesa218,4,30.1,21.8
10barrsesa226,1,30.7,22.3
10barrsesa226,2,30.4,21.7
10barrsesa226,3,30.6,21.9
10barrsesa226,4,30.9,21.9
10barrsesa229,1,30.7,21.9
10barrsesa229,2,30.0,21.1
10barrsesa229,3,31.3,21.8
10barrsesa229,4,30.7,21.8
10barrsesa235,1,30.9,21.4
10barrsesa235,2,30.9,21.5
10barrsesa235,3,29.8,22.0
10barrsesa235,4,31.0,21.6
10barrsesa253,1,30.5,21.6
10barrsesa253,2,30.1,21.7
10barrsesa253,3,29.8,21.6
10barrsesa300,1,31.5,21.3
10barrsesa300,2,31.0,21.1
10barrsesa300,3,31.2,21.6
10barrsesa300,4,30.9,22.0
10barrsesa301,1,27.9,21.4
10barrsesa301,2,29.7,21.3
10barrsesa301,3,27.9,21.1
10barrsesa301,4,31.1,21.2
10barrsesa302,1,30.7,21.4
10barrsesa302,2,29.6,21.4
10barrsesa302,3,30.0,21.7
10barrsesa302,4,30.6,21.4
10barrsesa306,1,31.4,21.9
10barrsesa306,2,32.3,21.2
10barrsesa306,3,32.2,21.5
10barrsesa306,4,32.8,21.5
10barrsesa308,1,30.0,21.1
10barrsesa308,2,30.2,21.0
10barrsesa308,3,29.5,20.9
10barrsesa308,4,29.5,21.2
10barrsesa309,1,28.5,21.4
10barrsesa309,2,29.1,21.5
10barrsesa309,3,28.3,21.1
10barrsesa309,4,28.9,21.6
10barrsesa310,1,31.0,21.2
10barrsesa310,2,30.7,20.8
10barrsesa310,3,30.6,21.3
10barrsesa310,4,31.5,21.1
10barrsesa315,1,30.7,21.8
10barrsesa315,2,30.0,21.8
10barrsesa315,3,30.8,21.4
10barrsesa315,4,29.5,21.7
10barrsesa318,1,28.7,21.0
10barrsesa318,2,28.2,20.7
10barrsesa318,3,29.5,20.9
10barrsesa318,4,29.4,21.0
10barrsesa323,1,29.8,21.3
10barrsesa323,2,30.1,21.1
10barrsesa323,3,30.6,21.7
10barrsesa323,4,29.6,21.1
10barrsesa324,1,31.6,21.4
10barrsesa324,2,31.6,22.2
10barrsesa324,3,32.5,22.2
10barrsesa324,4,31.5,22.1
10barrsesa328,1,31.5,20.7
10barrsesa328,2,31.7,20.7
10barrsesa328,3,31.4,20.6
10barrsesa344,1,31.8,21.9
10barrsesa344,2,31.4,21.8
10barrsesa344,3,32.2,21.8
10barrsesa344,4,32.1,21.1
10barrsesa356,1,30.7,21.4
10barrsesa356,2,29.0,20.6
10barrsesa356,3,29.9,21.2
10barrsesa370,1,28.5,21.5
10barrsesa370,2,29.7,20.6
10barrsesa370,3,33.1,23.2
10barrsesa503,1,30.8,22.1
10barrsesa503,2,30.2,21.8
10barrsesa503,3,30.1,21.6
10barrsesa503,4,31.2,21.8
10barrsesa509,1,29.0,21.9
10barrsesa509,2,29.2,21.9
10barrsesa509,3,30.7,21.9
10barrsesa509,4,29.3,21.3
10barrsesa511,1,31.8,21.2
10barrsesa511,2,31.8,21.3
10barrsesa511,3,30.8,20.9
10barrsesa523,1,31.2,21.6
10barrsesa523,2,30.5,21.9
10barrsesa523,3,29.9,22.4
10barrsesa523,4,32.5,21.5
10barrsesa600,1,28.6,21.2
10barrsesa600,2,31.1,21.8
10barrsesa600,3,29.0,21.5
10barrsesa600,4,28.9,21.5
10barrsesa601,1,28.7,21.9
10barrsesa601,2,30.2,21.8
10barrsesa601,3,28.7,21.7
10barrsesa601,4,29.1,21.6
10barrsesa603,1,30.9,21.3
10barrsesa603,2,30.9,21.2
10barrsesa603,3,31.8,21.1
10barrsesa603,4,30.2,21.1
10barrsesa605,1,29.4,21.5
10barrsesa605,2,30.2,21.7
10barrsesa605,3,30.3,21.6
10barrsesa605,4,30.2,22.0
10barrsesa610,1,30.2,21.0
10barrsesa610,2,30.5,20.5
10barrsesa610,3,29.9,21.9
10barrsesa610,4,30.5,20.9
10barrsesa612,1,32.5,22.1
10barrsesa612,2,31.2,21.8
10barrsesa612,3,31.2,21.7
10barrsesa612,4,32.0,20.8
10barrsesa616,1,30.6,21.5
10barrsesa616,2,32.3,20.9
10barrsesa616,3,31.3,21.3
10barrsesa616,4,31.3,21.0
10barrsesa617,1,29.9,22.1
10barrsesa617,2,29.6,22.5
10barrsesa617,3,29.8,22.5
10barrsesa617,4,29.6,22.6
10barrsesa620,1,29.8,21.2
10barrsesa620,2,29.0,21.8
10barrsesa620,3,30.0,21.5
10barrsesa620,4,31.0,21.2
10barrsesa621,1,31.5,21.5
10barrsesa621,2,32.2,21.5
10barrsesa621,3,32.2,21.7
10barrsesa621,4,31.5,22.2
10barrsesa630,1,30.7,21.6
10barrsesa630,2,30.8,21.0
10barrsesa630,3,29.8,21.7
10barrsesa630,4,30.6,21.2
10barrwesa015,1,30.8,22.5
10barrwesa015,2,31.3,22.8
10barrwesa125,1,29.5,22.0
10barrwesa125,2,29.4,21.5
10barrwesa125,3,30.3,21.9
10barrwesa125,4,30.0,22.1
10barrwesa131,1,31.5,21.5
10barrwesa131,2,29.5,22.1
10barrwesa131,3,30.4,22.2
10barrwesa131,4,30.9,21.7
10barrwesa212,1,31.4,21.9
10barrwesa212,2,31.3,21.8
10barrwesa212,3,31.5,21.9
10barrwesa221,1,32.0,21.7
10barrwesa221,2,30.4,21.4
10barrwesa225,1,29.6,20.6
10barrwesa225,2,29.3,21.2
10barrwesa225,3,29.1,21.5
10barrwesa368,1,32.6,22.0
10barrwesa624,1,31.8,21.7
10barrwesa624,2,30.6,22.0
10barrwesa633,1,31.6,22.4
10barrwesa633,2,31.4,22.3
10barrwesa633,3,32.0,22.4
10barrwrsa360,1,32.4,24.4
10barrwrsa360,2,33.4,24.3
10barrwrsa360,3,33.4,23.6
10barrwrsa360,4,32.9,24.1
10cakrdunl002,1,35.2,25.1
10cakrdunl002,2,35.5,25.4
10cakrdunl002,3,35.2,26.0
10cakrdunl002,4,35.5,26.4
10cakrdunl004,1,35.5,25.8
10cakrdunl004,2,35.8,24.9
10cakrdunl004,3,34.5,24.8
10cakrdunl004,4,36.5,25.0
10cakrdunl005,1,35.2,25.1
10cakrdunl005,2,36.0,24.7
10cakrdunl005,3,35.9,24.8
10cakrdunl005,4,35.2,25.2
10cakrdunl006,1,37.3,24.8
10cakrdunl006,2,36.2,24.4
10cakrdunl006,3,36.1,24.5
10cakrdunl006,4,38.1,24.7
10cakrdunl008,1,37.8,26.6
10cakrdunl008,2,36.9,26.1
10cakrdunl008,3,37.7,25.3
10cakrdunl008,4,37.4,25.8
10cakrdunl009,1,35.5,25.0
10cakrdunl009,2,36.2,24.9
10cakrdunl009,3,36.6,24.4
10cakrdunl009,4,36.7,24.5
10cakrdunl010,1,34.9,24.7
10cakrdunl010,2,37.6,25.1
10cakrdunl010,3,35.1,25.1
10cakrdunl010,4,37.8,25.5
10cakrdunl013,1,37.4,26.3
10cakrdunl013,2,37.9,26.3
10cakrdunl013,3,37.0,26.4
10cakrdunl013,4,38.2,26.1
10cakrdunl015,1,37.0,24.7
10cakrdunl015,2,37.1,24.9
10cakrdunl015,3,37.1,25.1
10cakrdunl015,4,37.1,24.2
10cakrdunl016,1,34.9,25.3
10cakrdunl016,2,36.0,25.7
10cakrdunl016,3,34.6,25.4
10cakrdunl017,1,35.3,25.7
10cakrdunl017,2,35.5,25.9
10cakrdunl017,3,34.2,25.9
10cakrdunl017,4,36.4,25.7
10cakrdunl022,1,37.4,25.3
10cakrdunl022,2,40.1,24.6
10cakrdunl022,3,38.3,25.4
10cakrdunl022,4,37.1,25.6
10cakrdunl024,1,36.9,25.5
10cakrdunl024,2,36.7,25.1
10cakrdunl024,3,35.5,25.3
10cakrdunl024,4,34.3,25.0
10cakrdunl027,1,36.7,25.2
10cakrdunl027,2,35.0,24.9
10cakrdunl027,3,34.0,25.0
10cakrdunl027,4,36.2,24.9
10cakrdunl029,1,35.1,24.4
10cakrdunl029,2,35.0,24.6
10cakrdunl101,1,38.4,26.0
10cakrdunl101,2,39.2,25.5
10cakrdunl101,3,38.7,25.7
10cakrdunl101,4,39.1,25.4
10cakrdunl105,1,36.9,24.8
10cakrdunl105,2,36.7,24.3
10cakrdunl105,3,37.4,24.4
10cakrdunl105,4,35.7,24.8
10cakrdunl111,1,36.1,24.9
10cakrdunl111,2,36.1,24.9
10cakrdunl111,3,37.5,24.8
10cakrdunl124,1,36.1,24.6
10cakrdunl124,2,35.8,25.1
10cakrdunl124,3,36.0,24.9
10cakrdunl124,4,36.1,24.8
10cakrrnph110,1,28.6,20.6
10cakrrnph110,2,28.8,20.6
10cakrrnph110,3,29.1,20.9
10cakrrnph110,4,29.0,20.7
10cakrrnph112,1,29.9,20.3
10cakrrnph112,2,30.0,20.1
10cakrrnph112,3,29.3,20.2
10cakrrnph112,4,29.1,21.0
10cakrrnph113,1,30.8,21.7
10cakrrnph113,2,30.2,21.2
10cakrrnph113,3,30.8,21.6
10cakrrnph113,4,30.1,22.0
10cakrrnph116,1,32.1,20.1
10cakrrnph116,2,31.9,20.4
10cakrrnph116,3,30.9,20.5
10cakrrnph116,4,32.1,20.2
10cakrrnph117,1,29.4,21.9
10cakrrnph117,2,30.0,21.6
10cakrrnph117,3,29.9,21.2
10cakrrnph117,4,27.4,21.5
10cakrrnph119,1,29.3,20.6
10cakrrnph119,2,29.3,20.8
10cakrrnph119,3,29.5,20.4
10cakrrnph119,4,29.6,20.5
10cakrrnph121,1,30.7,21.1
10cakrrnph121,2,30.9,21.1
10cakrrnph121,3,29.8,21.9
10cakrrnph121,4,31.4,21.6
10cakrsesa003,1,29.8,21.8
10cakrsesa003,2,29.7,22.0
10cakrsesa003,3,30.0,21.6
10cakrsesa003,4,30.2,21.4
10cakrsesa007,1,29.8,21.2
10cakrsesa007,2,28.9,21.2
10cakrsesa007,3,30.2,21.4
10cakrsesa007,4,29.9,20.4
10cakrsesa011,1,28.7,20.5
10cakrsesa011,2,29.8,20.7
10cakrsesa011,3,30.0,20.5
10cakrsesa012,1,28.8,20.7
10cakrsesa012,2,29.5,20.9
10cakrsesa012,3,29.5,19.8
10cakrsesa012,4,29.3,20.5
10cakrsesa014,1,30.6,20.5
10cakrsesa014,2,30.4,20.4
10cakrsesa014,3,30.6,20.6
10cakrsesa021,1,29.9,20.4
10cakrsesa021,2,27.4,20.8
10cakrsesa021,3,30.2,20.7
10cakrsesa021,4,28.1,20.8
10cakrsesa028,1,29.4,21.4
10cakrsesa028,2,29.6,21.0
10cakrsesa028,3,30.2,21.4
10cakrsesa102,1,34.6,20.9
10cakrsesa102,2,30.0,20.4
10cakrsesa102,3,29.8,21.1
10cakrsesa102,4,29.6,20.5
10cakrsesa103,1,28.5,21.6
10cakrsesa103,3,29.1,22.0
10cakrsesa103,4,29.9,20.6
